JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  7.241866032937746E-01,  3.842494594087918E-02, -4.126281422546485E-02, -1.154561030074386E-03,  2.010499834600375E-02,  3.425252466920756E-04,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  7.227525932506929E-01,  5.851251974187507E-02, -4.090440207424693E-02, -1.713316083094733E-03,  2.006756093546503E-02,  3.742552846212024E-04,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  7.207603282338924E-01,  7.855489419685398E-02, -4.051439526325885E-02, -2.270999817942458E-03,  2.001460306655632E-02,  4.057105067859529E-04,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  7.182110930213282E-01,  9.853656101900757E-02, -4.009308075898628E-02, -2.827185344115855E-03,  1.994615101703271E-02,  4.368666399580369E-04,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  7.151065991434647E-01,  1.184420440069578E-01, -3.964076971351685E-02, -3.381446097976500E-03,  1.986224268353249E-02,  4.676995891464498E-04,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  7.114489844034052E-01,  1.382559106729954E-01, -3.915779727734423E-02, -3.933356149131330E-03,  1.976292759903883E-02,  4.981854555190689E-04,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  7.072408120895604E-01,  1.579627838850028E-01, -3.864452239423873E-02, -4.482490508945828E-03,  1.964826694275697E-02,  5.283005543468236E-04,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  7.024850698788062E-01,  1.775473535143917E-01, -3.810132757816750E-02, -5.028425441026656E-03,  1.951833354223979E-02,  5.580214329574414E-04,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  6.971851684282454E-01,  1.969943880822236E-01, -3.752861867226189E-02, -5.570738773500426E-03,  1.937321186760262E-02,  5.873248886854020E-04,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  6.913449396538683E-01,  2.162887463955264E-01, -3.692682458984237E-02, -6.109010212904626E-03,  1.921299801767543E-02,  6.161879868045565E-04,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  6.849686346945971E-01,  2.354153891656711E-01, -3.629639703752532E-02, -6.642821659496877E-03,  1.903779969794692E-02,  6.445880784295106E-04,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  6.780609215603962E-01,  2.543593906005300E-01, -3.563781022044982E-02, -7.171757523779818E-03,  1.884773619016063E-02,  6.725028183717956E-04,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  6.706268824633372E-01,  2.731059499620004E-01, -3.495156052967678E-02, -7.695405044030912E-03,  1.864293831342877E-02,  6.999101829364858E-04,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  6.626720108307212E-01,  2.916404030803474E-01, -3.423816621182740E-02, -8.213354604619364E-03,  1.842354837673292E-02,  7.267884876449299E-04,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  6.542022079995854E-01,  3.099482338166868E-01, -3.349816702104168E-02, -8.725200054886193E-03,  1.818972012268522E-02,  7.531164048689578E-04,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  6.452237795921417E-01,  3.280150854648081E-01, -3.273212385335334E-02, -9.230539028358192E-03,  1.794161866242570E-02,  7.788729813618877E-04,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  6.357434315719420E-01,  3.458267720834232E-01, -3.194061836359173E-02, -9.728973262037524E-03,  1.767942040156880E-02,  8.040376556700349E-04,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  6.257682659808064E-01,  3.633692897498343E-01, -3.112425256493832E-02, -1.022010891554551E-02,  1.740331295704851E-02,  8.285902754101835E-04,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  6.153057763568116E-01,  3.806288277258423E-01, -3.028364841128072E-02, -1.070355688982090E-02,  1.711349506477795E-02,  8.525111143948724E-04,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  6.043638428338842E-01,  3.975917795267118E-01, -2.941944736252178E-02, -1.117893314515567E-02,  1.681017647805624E-02,  8.757808895918158E-04,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  5.929507269238307E-01,  4.142447538838480E-01, -2.853230993302229E-02, -1.164585901824542E-02,  1.649357785658433E-02,  8.983807778972997E-04,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000,  5.810750659819147E-01,  4.305745855917771E-01, -2.762291522336860E-02, -1.210396153799426E-02,  1.616393064604163E-02,  9.202924327078556E-04,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000,  5.687458673573768E-01,  4.465683462299511E-01, -2.669196043567751E-02, -1.255287373977760E-02,  1.582147694814709E-02,  9.414980002721711E-04,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  5.559725022305871E-01,  4.622133547498281E-01, -2.574016037266653E-02, -1.299223497785944E-02,  1.546646938114050E-02,  9.619801358048312E-04,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000,  5.427646991388344E-01,  4.774971879176234E-01, -2.476824692073740E-02, -1.342169123565414E-02,  1.509917093063139E-02,  9.817220193434112E-04,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000,  5.291325371930599E-01,  4.924076906030730E-01, -2.377696851733848E-02, -1.384089543351600E-02,  1.471985479077433E-02,  1.000707371330055E-03,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000,  5.150864389881752E-01,  5.069329859045256E-01, -2.276708960289121E-02, -1.424950773373305E-02,  1.432880419574188E-02,  1.018920467898508E-03,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000,  5.006371632099195E-01,  5.210614851006465E-01, -2.173939005758517E-02, -1.464719584239498E-02,  1.392631224147732E-02,  1.036346155847368E-03,
