JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2460429.500000000, A.D. 2024-Apr-29 00:00:00.0000,  9.191554305672355E+00, -3.095220376335192E+00, -3.119898059645133E-01,  1.466538304279387E-03,  5.281656494201445E-03, -1.505625431438157E-04,
2460430.500000000, A.D. 2024-Apr-30 00:00:00.0000,  9.193019228220910E+00, -3.089938251149884E+00, -3.121402907585145E-01,  1.463294550846039E-03,  5.282571762517948E-03, -1.503945640810977E-04,
2460431.500000000, A.D. 2024-May-01 00:00:00.0000,  9.194480918669987E+00, -3.084655285156590E+00, -3.122905708627863E-01,  1.460109564789030E-03,  5.283346422361602E-03, -1.501609482557196E-04,
2460432.500000000, A.D. 2024-May-02 00:00:00.0000,  9.195939486374550E+00, -3.079371580516733E+00, -3.124406049090445E-01,  1.457056059439849E-03,  5.284053295115516E-03, -1.499053450027256E-04,
2460433.500000000, A.D. 2024-May-03 00:00:00.0000,  9.197395081679689E+00, -3.074087165628701E+00, -3.125903939520994E-01,  1.454147120406950E-03,  5.284786700707199E-03, -1.496794692819303E-04,
2460434.500000000, A.D. 2024-May-04 00:00:00.0000,  9.198847800784353E+00, -3.068802002111405E+00, -3.127399684955779E-01,  1.451312339243918E-03,  5.285540169302237E-03, -1.494718973230029E-04,
2460435.500000000, A.D. 2024-May-05 00:00:00.0000,  9.200297752021863E+00, -3.063516055400791E+00, -3.128893582913200E-01,  1.448595588927054E-03,  5.286381841398998E-03, -1.493231222843527E-04,
2460436.500000000, A.D. 2024-May-06 00:00:00.0000,  9.201744977799533E+00, -3.058229217514895E+00, -3.130386241070084E-01,  1.445867309802313E-03,  5.287294445107458E-03, -1.492100226219562E-04,
2460437.500000000, A.D. 2024-May-07 00:00:00.0000,  9.203189514251507E+00, -3.052941430480161E+00, -3.131877999688425E-01,  1.443203896693912E-03,  5.288307571871584E-03, -1.491559401144854E-04,
2460438.500000000, A.D. 2024-May-08 00:00:00.0000,  9.204631366709254E+00, -3.047652557956100E+00, -3.133369573146045E-01,  1.440485035083390E-03,  5.289460442324750E-03, -1.491694382723964E-04,
2460439.500000000, A.D. 2024-May-09 00:00:00.0000,  9.206070433062598E+00, -3.042362478735639E+00, -3.134861502032389E-01,  1.437616356462660E-03,  5.290702750948977E-03, -1.492156114352729E-04,
2460440.500000000, A.D. 2024-May-10 00:00:00.0000,  9.207506561506319E+00, -3.037071169031590E+00, -3.136353763446754E-01,  1.434637648706822E-03,  5.291913498723396E-03, -1.492349755885089E-04,
2460441.500000000, A.D. 2024-May-11 00:00:00.0000,  9.208939678943889E+00, -3.031778634861682E+00, -3.137846262444473E-01,  1.431563631680031E-03,  5.293151206906379E-03, -1.492595363326597E-04,
2460442.500000000, A.D. 2024-May-12 00:00:00.0000,  9.210369663335468E+00, -3.026484902851647E+00, -3.139338744373379E-01,  1.428406216661128E-03,  5.294305069702443E-03, -1.492332615816535E-04,
2460443.500000000, A.D. 2024-May-13 00:00:00.0000,  9.211796472635342E+00, -3.021190026047917E+00, -3.140830905736180E-01,  1.425192895983865E-03,  5.295441217558547E-03, -1.491933822992801E-04,
2460444.500000000, A.D. 2024-May-14 00:00:00.0000,  9.213220019893338E+00, -3.015894052406904E+00, -3.142322423955768E-01,  1.421894454875213E-03,  5.296484365776317E-03, -1.490985990603483E-04,
2460445.500000000, A.D. 2024-May-15 00:00:00.0000,  9.214640257749505E+00, -3.010597099650904E+00, -3.143812654636191E-01,  1.418586476744239E-03,  5.297392739546519E-03, -1.489333250708246E-04,
2460446.500000000, A.D. 2024-May-16 00:00:00.0000,  9.216057239990242E+00, -3.005299301809778E+00, -3.145300961332430E-01,  1.415396645701275E-03,  5.298206477409341E-03, -1.487320225341830E-04,
