JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451575.500000000, A.D. 2000-Feb-01 00:00:00.0000, -6.519163342467484E-01,  7.387658609577701E-01, -2.349476271830558E-06, -1.318646500649419E-02, -1.144713753064677E-02,  4.931383990667609E-07,
2451576.500000000, A.D. 2000-Feb-02 00:00:00.0000, -6.650013500444341E-01,  7.272043138655897E-01, -1.813449441588187E-06, -1.298285596580773E-02, -1.167534713010693E-02,  5.751180812491538E-07,
2451577.500000000, A.D. 2000-Feb-03 00:00:00.0000, -6.778806359459991E-01,  7.154164067733542E-01, -1.207360696405227E-06, -1.277501653345469E-02, -1.189983645627728E-02,  6.327518755730104E-07,
2451578.500000000, A.D. 2000-Feb-04 00:00:00.0000, -6.905499971503082E-01,  7.034059233918094E-01, -5.569985896149796E-07, -1.256301959612315E-02, -1.212047843944442E-02,  6.632494840331253E-07,
2451579.500000000, A.D. 2000-Feb-05 00:00:00.0000, -7.030053172296490E-01,  6.911767749258898E-01,  1.093800520665876E-07, -1.234694938359391E-02, -1.233714536373802E-02,  6.645037420968402E-07,
2451580.500000000, A.D. 2000-Feb-06 00:00:00.0000, -7.152425705493688E-01,  6.787329999002952E-01,  7.618587849809156E-07, -1.212690356908405E-02, -1.254971071696373E-02,  6.353481731163950E-07,
2451581.500000000, A.D. 2000-Feb-07 00:00:00.0000, -7.272578365323027E-01,  6.660787615412380E-01,  1.369938113579794E-06, -1.190299476552063E-02, -1.275805218720641E-02,  5.758259473857553E-07,
2451582.500000000, A.D. 2000-Feb-08 00:00:00.0000, -7.390473149145177E-01,  6.532183417328066E-01,  1.903863614963807E-06, -1.167535095317922E-02, -1.296205543805221E-02,  4.874154582852385E-07,
2451583.500000000, A.D. 2000-Feb-09 00:00:00.0000, -7.506073407965460E-01,  6.401561310232019E-01,  2.336139412249923E-06, -1.144411463446789E-02, -1.316161814455410E-02,  3.731702306807841E-07,
2451584.500000000, A.D. 2000-Feb-10 00:00:00.0000, -7.619343982383358E-01,  6.268966146689219E-01,  2.643130245817043E-06, -1.120944080036843E-02, -1.335665381717231E-02,  2.377555448453312E-07,
2451585.500000000, A.D. 2000-Feb-11 00:00:00.0000, -7.730251313282209E-01,  6.134443550768752E-01,  2.806650501143431E-06, -1.097149395445090E-02, -1.354709516389781E-02,  8.738810228277020E-08,
2451586.500000000, A.D. 2000-Feb-12 00:00:00.0000, -7.838763518836820E-01,  5.998039711197297E-01,  2.815450381508755E-06, -1.073044435967288E-02, -1.373289699806486E-02, -7.030790099941295E-08,
2451587.500000000, A.D. 2000-Feb-13 00:00:00.0000, -7.944850429686112E-01,  5.859801147305552E-01,  2.666515356652500E-06, -1.048646337057217E-02, -1.391403877478927E-02, -2.265342259277475E-07,
2451588.500000000, A.D. 2000-Feb-14 00:00:00.0000, -8.048483570996662E-01,  5.719774452079927E-01,  2.366070204954801E-06, -1.023971738459394E-02, -1.409052655448788E-02, -3.716871505074570E-07,
2451589.500000000, A.D. 2000-Feb-15 00:00:00.0000, -8.149636074964213E-01,  5.578006021668738E-01,  1.930114142644069E-06, -9.990359926139275E-03, -1.426239354021980E-02, -4.959411931997704E-07,
2451590.500000000, A.D. 2000-Feb-16 00:00:00.0000, -8.248282504968701E-01,  5.434541793024108E-01,  1.384233745696348E-06, -9.738522013824453E-03, -1.442969760551176E-02, -5.901160158471539E-07,
2451591.500000000, A.D. 2000-Feb-17 00:00:00.0000, -8.344398580483875E-01,  5.289427028871064E-01,  7.624129236742163E-07, -9.484302339628659E-03, -1.459251405159320E-02, -6.467975437548962E-07,
2451592.500000000, A.D. 2000-Feb-18 00:00:00.0000, -8.437960815259682E-01,  5.142706202598816E-01,  1.046719384231873E-07, -9.227760358015213E-03, -1.475092292749028E-02, -6.615083918474411E-07,
2451593.500000000, A.D. 2000-Feb-19 00:00:00.0000, -8.528946116300912E-01,  4.994423030866790E-01, -5.463388074659078E-07, -8.968915890711531E-03, -1.490499271098573E-02, -6.335592902287124E-07,
2451594.500000000, A.D. 2000-Feb-20 00:00:00.0000, -8.617331420732742E-01,  4.844620669934728E-01, -1.149276487111271E-06, -8.707757153203398E-03, -1.505476476463771E-02, -5.662120180824095E-07,
2451595.500000000, A.D. 2000-Feb-21 00:00:00.0000, -8.703093449844816E-01,  4.693342041748498E-01, -1.667792189563003E-06, -8.444255576353232E-03, -1.520024367680445E-02, -4.660212013736476E-07,
2451596.500000000, A.D. 2000-Feb-22 00:00:00.0000, -8.786208626183167E-01,  4.540630213743925E-01, -2.073228039357622E-06, -8.178382660038314E-03, -1.534139634084766E-02, -3.415777585946865E-07,
2451597.500000000, A.D. 2000-Feb-23 00:00:00.0000, -8.866653146822616E-01,  4.386528746755383E-01, -2.345945075024473E-06, -7.910123606265484E-03, -1.547815879138349E-02, -2.021081083319173E-07,
2451598.500000000, A.D. 2000-Feb-24 00:00:00.0000, -8.944403163023730E-01,  4.231081950975014E-01, -2.475361638275533E-06, -7.639484728834798E-03, -1.561044702510281E-02, -5.635105266433203E-08,
2451599.500000000, A.D. 2000-Feb-25 00:00:00.0000, -9.019435002037893E-01,  4.074335031342390E-01, -2.459102657866481E-06, -7.366494698378189E-03, -1.573816770113608E-02,  8.808468353808467E-08,
2451600.500000000, A.D. 2000-Feb-26 00:00:00.0000, -9.091725378644701E-01,  3.916334138225211E-01, -2.301743507531458E-06, -7.091201659401334E-03, -1.586122611122581E-02,  2.249071282187517E-07,
2451601.500000000, A.D. 2000-Feb-27 00:00:00.0000, -9.161251567527300E-01,  3.757126355863592E-01, -2.013535012809051E-06, -6.813668655131855E-03, -1.597953065826056E-02,  3.490209696872282E-07,
2451602.500000000, A.D. 2000-Feb-28 00:00:00.0000, -9.227991529499570E-01,  3.596759661796272E-01, -1.609331325871452E-06, -6.533969212245060E-03, -1.609299432172480E-02,  4.562674152959261E-07,
2451603.500000000, A.D. 2000-Feb-29 00:00:00.0000, -9.291923999027301E-01,  3.435282882718165E-01, -1.107792108389136E-06, -6.252184128542154E-03, -1.620153407794253E-02,  5.431531231395806E-07,
2451604.500000000, A.D. 2000-Mar-01 00:00:00.0000, -9.353028547581180E-01,  3.272745662181767E-01, -5.308252908666983E-07, -5.968399884227415E-03, -1.630506926647848E-02,  6.066504224748011E-07,
2451605.500000000, A.D. 2000-Mar-02 00:00:00.0000, -9.411285639531266E-01,  3.109198446267323E-01,  9.682661512875429E-08, -5.682708726114459E-03, -1.640351976158217E-02,  6.441155479462195E-07,
2451606.500000000, A.D. 2000-Mar-03 00:00:00.0000, -9.466676696601903E-01,  2.944692485396984E-01,  7.479879204444958E-07, -5.395210250527362E-03, -1.649680468779464E-02,  6.533480870465006E-07,
2451607.500000000, A.D. 2000-Mar-04 00:00:00.0000, -9.519184184173065E-01,  2.779279843501214E-01,  1.393583469927183E-06, -5.106014107424608E-03, -1.658484233615811E-02,  6.327948195053569E-07,
2451608.500000000, A.D. 2000-Mar-05 00:00:00.0000, -9.568791727714376E-01,  2.613013399700317E-01,  2.003440364631880E-06, -4.815243193434687E-03, -1.666755181852340E-02,  5.818755258907912E-07,
2451609.500000000, A.D. 2000-Mar-06 00:00:00.0000, -9.615484259895392E-01,  2.445946823450827E-01,  2.547454346907115E-06, -4.523036421664693E-03, -1.674485673255054E-02,  5.013738299404512E-07,
2451610.500000000, A.D. 2000-Mar-07 00:00:00.0000, -9.659248188775118E-01,  2.278134503582722E-01,  2.997141990115109E-06, -4.229549986325449E-03, -1.681669063539335E-02,  3.937999550997104E-07,
2451611.500000000, A.D. 2000-Mar-08 00:00:00.0000, -9.700071566976812E-01,  2.109631416690717E-01,  3.327494519427548E-06, -3.934956168114458E-03, -1.688300351376573E-02,  2.636124249514664E-07,
2451612.500000000, A.D. 2000-Mar-09 00:00:00.0000, -9.737944234528686E-01,  1.940492931200165E-01,  3.518940633265888E-06, -3.639439253412805E-03, -1.694376793573428E-02,  1.172018691587888E-07,
2451613.500000000, A.D. 2000-Mar-10 00:00:00.0000, -9.772857907658441E-01,  1.770774557482830E-01,  3.559154291018301E-06, -3.343188934937006E-03, -1.699898347539666E-02, -3.740329840437963E-08,
2451614.500000000, A.D. 2000-Mar-11 00:00:00.0000, -9.804806193260158E-01,  1.600531666705619E-01,  3.444440800272077E-06, -3.046392261166840E-03, -1.704867843923686E-02, -1.910743070923659E-07,
2451615.500000000, A.D. 2000-Mar-12 00:00:00.0000, -9.833784521101115E-01,  1.429819207117631E-01,  3.180500516633485E-06, -2.749225442233035E-03, -1.709290868027960E-02, -3.342719653306157E-07,
2451616.500000000, A.D. 2000-Mar-13 00:00:00.0000, -9.859789997821055E-01,  1.258691445138800E-01,  2.782468751586402E-06, -2.451846528189493E-03, -1.713175392648248E-02, -4.577894911662079E-07,
2451617.500000000, A.D. 2000-Mar-14 00:00:00.0000, -9.882821194309953E-01,  1.087201752973150E-01,  2.274216734684161E-06, -2.154389449058903E-03, -1.716531223959963E-02, -5.534796378001935E-07,
2451618.500000000, A.D. 2000-Mar-15 00:00:00.0000, -9.902877881011695E-01,  9.154024592300040E-02,  1.686947764354577E-06, -1.856959584287021E-03, -1.719369298952964E-02, -6.149334621748177E-07,
2451619.500000000, A.D. 2000-Mar-16 00:00:00.0000, -9.919960727628706E-01,  7.433447767573151E-02,  1.057149508175760E-06, -1.559631154202514E-03, -1.721700844602453E-02, -6.380825861865906E-07,
2451620.500000000, A.D. 2000-Mar-17 00:00:00.0000, -9.934070988641848E-01,  5.710788208183759E-02,  4.240069222468185E-07, -1.262447143277288E-03, -1.723536419123010E-02, -6.216605883424299E-07,
2451621.500000000, A.D. 2000-Mar-18 00:00:00.0000, -9.945210204673062E-01,  3.986537258654260E-02, -1.735304554675646E-07, -9.654226881327525E-04, -1.724884920480987E-02, -5.674116586566438E-07,
2451622.500000000, A.D. 2000-Mar-19 00:00:00.0000, -9.953379957413568E-01,  2.261178562287872E-02, -6.997128735502092E-07, -6.685523968375382E-04, -1.725752734061899E-02, -4.799293790818490E-07,
2451623.500000000, A.D. 2000-Mar-20 00:00:00.0000, -9.958581714903010E-01,  5.351908621792906E-03, -1.124585771424134E-06, -3.718208522291511E-04, -1.726143229867752E-02, -3.660833364778435E-07,
2451624.500000000, A.D. 2000-Mar-21 00:00:00.0000, -9.960816789408722E-01, -1.190948935583015E-02, -1.425838659667387E-06, -7.521419203430250E-05, -1.726056753801633E-02, -2.341269085075156E-07,
2451625.500000000, A.D. 2000-Mar-22 00:00:00.0000, -9.960086405137635E-01, -2.916762939873661E-02, -1.589688302766489E-06,  2.212699402850202E-04, -1.725491102094026E-02, -9.269947070944560E-08,
2451626.500000000, A.D. 2000-Mar-23 00:00:00.0000, -9.956391848098926E-01, -4.641770102379295E-02, -1.610813615220574E-06,  5.176161540849204E-04, -1.724442308628267E-02,  5.003597268540623E-08,
2451627.500000000, A.D. 2000-Mar-24 00:00:00.0000, -9.949734656584488E-01, -6.365484887531686E-02, -1.491569371469410E-06,  8.137894001636239E-04, -1.722905501084140E-02,  1.869556190920649E-07,
2451628.500000000, A.D. 2000-Mar-25 00:00:00.0000, -9.940116812007583E-01, -8.087416742256573E-02, -1.240807928159118E-06,  1.109736590153959E-03, -1.720875616922110E-02,  3.121998037075176E-07,
2451629.500000000, A.D. 2000-Mar-26 00:00:00.0000, -9.927540902224332E-01, -9.807070161173921E-02, -8.726204362435005E-07,  1.405390204265792E-03, -1.718347868981564E-02,  4.211258451424769E-07,
2451630.500000000, A.D. 2000-Mar-27 00:00:00.0000, -9.912010245417922E-01, -1.152394508428911E-01, -4.052145034535581E-07,  1.700672341173826E-03, -1.715317949573187E-02,  5.101021889958334E-07,
2451631.500000000, A.D. 2000-Mar-28 00:00:00.0000, -9.893528976200073E-01, -1.323753738810098E-01,  1.399703295811099E-07,  1.995498078198548E-03, -1.711782024891642E-02,  5.762554398524926E-07,
2451632.500000000, A.D. 2000-Mar-29 00:00:00.0000, -9.872102104442831E-01, -1.494733929789700E-01,  7.389077562729708E-07,  2.289777491828806E-03, -1.707736596354906E-02,  6.172565757254756E-07,
2451633.500000000, A.D. 2000-Mar-30 00:00:00.0000, -9.847735561898689E-01, -1.665283962805477E-01,  1.365461301946207E-06,  2.583416055386957E-03, -1.703178308285876E-02,  6.312055595136967E-07,
2451634.500000000, A.D. 2000-Mar-31 00:00:00.0000, -9.820436253206380E-01, -1.835352383538315E-01,  1.991811655323385E-06,  2.876313374571762E-03, -1.698103779147499E-02,  6.166533196077428E-07,
2451635.500000000, A.D. 2000-Apr-01 00:00:00.0000, -9.790212127222773E-01, -2.004887394806606E-01,  2.588984777807929E-06,  3.168360437328208E-03, -1.692509534925786E-02,  5.727835425292262E-07,
2451636.500000000, A.D. 2000-Apr-02 00:00:00.0000, -9.757072281441925E-01, -2.173836851285962E-01,  3.127642839815697E-06,  3.459435860607164E-03, -1.686392125530444E-02,  4.997537205575613E-07,
2451637.500000000, A.D. 2000-Apr-03 00:00:00.0000, -9.721027105257911E-01, -2.342148278058515E-01,  3.579280937556813E-06,  3.749402077489852E-03, -1.679748494303421E-02,  3.991542146950534E-07,
2451638.500000000, A.D. 2000-Apr-04 00:00:00.0000, -9.682088455698677E-01, -2.509768940138695E-01,  3.917902047074769E-06,  4.038102940516209E-03, -1.672576626060775E-02,  2.744827873372894E-07,
2451639.500000000, A.D. 2000-Apr-05 00:00:00.0000, -9.640269842627938E-01, -2.676645988448234E-01,  4.122106694311665E-06,  4.325364515987392E-03, -1.664876406973780E-02,  1.314675398869979E-07,
2451640.500000000, A.D. 2000-Apr-06 00:00:00.0000, -9.595586583853890E-01, -2.842726694985554E-01,  4.177348714102116E-06,  4.611000456629838E-03, -1.656650507272674E-02, -2.195387122525465E-08,
2451641.500000000, A.D. 2000-Apr-07 00:00:00.0000, -9.548055882623984E-01, -3.007958765899828E-01,  4.077938943523049E-06,  4.894822006825018E-03, -1.647905007476989E-02, -1.761284922556332E-07,
2451642.500000000, A.D. 2000-Apr-08 00:00:00.0000, -9.497696788815801E-01, -3.172290693150041E-01,  3.828320886351685E-06,  5.176650801021839E-03, -1.638649510557838E-02, -3.206295323396329E-07,
2451643.500000000, A.D. 2000-Apr-09 00:00:00.0000, -9.444530031431202E-01, -3.335672086685666E-01,  3.443261285854463E-06,  5.456331219076005E-03, -1.628896642598060E-02, -4.454387411941116E-07,
2451644.500000000, A.D. 2000-Apr-10 00:00:00.0000, -9.388577743365274E-01, -3.498053930479326E-01,  2.946862760838784E-06,  5.733739146813833E-03, -1.618661066558041E-02, -5.420698592995584E-07,
2451645.500000000, A.D. 2000-Apr-11 00:00:00.0000, -9.329863124076321E-01, -3.659388726822418E-01,  2.370591416031948E-06,  6.008785539362988E-03, -1.607958284497540E-02, -6.043848614335204E-07,
2451646.500000000, A.D. 2000-Apr-12 00:00:00.0000, -9.268410091829540E-01, -3.819630522170104E-01,  1.750689695682496E-06,  6.281415135829278E-03, -1.596803505224822E-02, -6.290044773980372E-07,
2451647.500000000, A.D. 2000-Apr-13 00:00:00.0000, -9.204242966790129E-01, -3.978734830470866E-01,  1.125367177962599E-06,  6.551601869379053E-03, -1.585210742109706E-02, -6.153573346377864E-07,
2451648.500000000, A.D. 2000-Apr-14 00:00:00.0000, -9.137386209588663E-01, -4.136658479725902E-01,  5.320781848608739E-07,  6.819342592449243E-03, -1.573192177839835E-02, -5.654758086974852E-07,
2451649.500000000, A.D. 2000-Apr-15 00:00:00.0000, -9.067864226510060E-01, -4.293359407079967E-01,  5.089228666486341E-09,  7.084650138512963E-03, -1.560757762866537E-02, -4.836325349737737E-07,
2451650.500000000, A.D. 2000-Apr-16 00:00:00.0000, -8.995701245456351E-01, -4.448796423847330E-01, -4.265327210126984E-07,  7.347546145832136E-03, -1.547915011940119E-02, -3.758672335774352E-07,
2451651.500000000, A.D. 2000-Apr-17 00:00:00.0000, -8.920921263933335E-01, -4.602928969713674E-01, -7.404134019434449E-07,  7.608053875403969E-03, -1.534668992347683E-02, -2.494260299126016E-07,
2451652.500000000, A.D. 2000-Apr-18 00:00:00.0000, -8.843548067250031E-01, -4.755716875804989E-01, -9.217712451383802E-07,  7.866191447414012E-03, -1.521022514422355E-02, -1.121428988147316E-07,
2451653.500000000, A.D. 2000-Apr-19 00:00:00.0000, -8.763605309401366E-01, -4.907120156786410E-01, -9.636931437938628E-07,  8.121966199912737E-03, -1.506976517217416E-02,  2.817787913415821E-08,
2451654.500000000, A.D. 2000-Apr-20 00:00:00.0000, -8.681116641558758E-01, -5.057098849363995E-01, -8.668267873948222E-07,  8.375370917125509E-03, -1.492530598381765E-02,  1.642970113052701E-07,
2451655.500000000, A.D. 2000-Apr-21 00:00:00.0000, -8.596105866924666E-01, -5.205612907245311E-01, -6.386110232655832E-07,  8.626382357892842E-03, -1.477683595887938E-02,  2.899187862196848E-07,
2451656.500000000, A.D. 2000-Apr-22 00:00:00.0000, -8.508597099033388E-01, -5.352622152446681E-01, -2.922236436579099E-07,  8.874961972223989E-03, -1.462434116671369E-02,  3.998754682290954E-07,
2451657.500000000, A.D. 2000-Apr-23 00:00:00.0000, -8.418614904349915E-01, -5.498086273212306E-01,  1.545610567442658E-07,  9.121058192181812E-03, -1.446780929838580E-02,  4.901291738745017E-07,
2451658.500000000, A.D. 2000-Apr-24 00:00:00.0000, -8.326184417698073E-01, -5.641964852682719E-01,  6.804456135199013E-07,  9.364609423257795E-03, -1.430723186021540E-02,  5.576425697701753E-07,
2451659.500000000, A.D. 2000-Apr-25 00:00:00.0000, -8.231331427920642E-01, -5.784217410909418E-01,  1.261516786336842E-06,  9.605546875437743E-03, -1.414260469143935E-02,  6.001883932838222E-07,
2451660.500000000, A.D. 2000-Apr-26 00:00:00.0000, -8.134082438941010E-01, -5.924803445171435E-01,  1.871961237496307E-06,  9.843796558789088E-03, -1.397392718940732E-02,  6.161673864535441E-07,
2451661.500000000, A.D. 2000-Apr-27 00:00:00.0000, -8.034464716985403E-01, -6.063682458378297E-01,  2.484628547576468E-06,  1.007928000030525E-02, -1.380120080505119E-02,  6.044938684893940E-07,
2451662.500000000, A.D. 2000-Apr-28 00:00:00.0000, -7.932506338084189E-01, -6.200813971514370E-01,  3.071533699028215E-06,  1.031191344861618E-02, -1.362442747436069E-02,  5.645959610526384E-07,
2451663.500000000, A.D. 2000-Apr-29 00:00:00.0000, -7.828236251299990E-01, -6.336157523229752E-01,  3.604432203691805E-06,  1.054160553930852E-02, -1.344360875457451E-02,  4.965652756821592E-07,
2451664.500000000, A.D. 2000-Apr-30 00:00:00.0000, -7.721684372060444E-01, -6.469672667992402E-01,  4.055627672811267E-06,  1.076825368643065E-02, -1.325874655863079E-02,  4.014725810719914E-07,
2451665.500000000, A.D. 2000-May-01 00:00:00.0000, -7.612881715057688E-01, -6.601318993567293E-01,  4.399171830303059E-06,  1.099173995843977E-02, -1.306984643793846E-02,  2.818290139890389E-07,
2451666.500000000, A.D. 2000-May-02 00:00:00.0000, -7.501860565128924E-01, -6.731056187230253E-01,  4.612565422141150E-06,  1.121192792057987E-02, -1.287692411370236E-02,  1.421045395608811E-07,
2451667.500000000, A.D. 2000-May-03 00:00:00.0000, -7.388654665868806E-01, -6.858844183364651E-01,  4.678934118420824E-06,  1.142866265646110E-02, -1.268001507592513E-02, -1.087909079403490E-08,
2451668.500000000, A.D. 2000-May-04 00:00:00.0000, -7.273299382127865E-01, -6.984643415611974E-01,  4.589427359191257E-06,  1.164177630480134E-02, -1.247918542556194E-02, -1.679414066970952E-07,
2451669.500000000, A.D. 2000-May-05 00:00:00.0000, -7.155831774183004E-01, -7.108415168882588E-01,  4.345327314490419E-06,  1.185110016406871E-02, -1.227454026947094E-02, -3.181584290665079E-07,
2451670.500000000, A.D. 2000-May-06 00:00:00.0000, -7.036290524120442E-01, -7.230121984482123E-01,  3.959202904365698E-06,  1.205648155827541E-02, -1.206622528344126E-02, -4.501383583927871E-07,
2451671.500000000, A.D. 2000-May-07 00:00:00.0000, -6.914715689282775E-01, -7.349728034634582E-01,  3.454562628053597E-06,  1.225780056312596E-02, -1.185441890236117E-02, -5.536746345578403E-07,
2451672.500000000, A.D. 2000-May-08 00:00:00.0000, -6.791148314000117E-01, -7.467199376394399E-01,  2.863880563272202E-06,  1.245498075758035E-02, -1.163931662026185E-02, -6.212525718465909E-07,
2451673.500000000, A.D. 2000-May-09 00:00:00.0000, -6.665629979508716E-01, -7.582504029634696E-01,  2.225399508619034E-06,  1.264799061706576E-02, -1.142111252737345E-02, -6.489287769941177E-07,
2451674.500000000, A.D. 2000-May-10 00:00:00.0000, -6.538202384745280E-01, -7.695611881332516E-01,  1.579455341657654E-06,  1.283683642291929E-02, -1.119998385978612E-02, -6.364127570614032E-07,
2451675.500000000, A.D. 2000-May-11 00:00:00.0000, -6.408907024602768E-01, -7.806494465744893E-01,  9.650568290751107E-07,  1.302155062730916E-02, -1.097608189232755E-02, -5.865240703938054E-07,
2451676.500000000, A.D. 2000-May-12 00:00:00.0000, -6.277784989034775E-01, -7.915124686436328E-01,  4.171813905014786E-07,  1.320217992189741E-02, -1.074952919015312E-02, -5.043603492479502E-07,
