JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000, -1.134847699656314E+00, -1.079967376690217E+00,  5.214071232747661E-03,  1.017223735886779E-02, -8.938560621756367E-03, -4.368812788776480E-04,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000, -1.124631886267322E+00, -1.088864233163209E+00,  4.776994801295463E-03,  1.025929188480511E-02, -8.855005820141603E-03, -4.372661270251540E-04,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000, -1.114329312512493E+00, -1.097677095576913E+00,  4.339549951676584E-03,  1.034575660521345E-02, -8.770572816582722E-03, -4.376180940879703E-04,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000, -1.103940572714053E+00, -1.106405086758396E+00,  3.901769649370064E-03,  1.043162245462127E-02, -8.685263681964407E-03, -4.379369995759791E-04,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000, -1.093466270276198E+00, -1.115047331640890E+00,  3.463687038236235E-03,  1.051688033755206E-02, -8.599080571252693E-03, -4.382226691958858E-04,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000, -1.082907017727210E+00, -1.123602957351712E+00,  3.025335439922408E-03,  1.060152112190701E-02, -8.512025724365031E-03, -4.384749316134361E-04,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000, -1.072263436760261E+00, -1.132071093301077E+00,  2.586748352945336E-03,  1.068553563011394E-02, -8.424101466792427E-03, -4.386936140028172E-04,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000, -1.061536158273169E+00, -1.140450871273271E+00,  2.147959451455071E-03,  1.076891463520480E-02, -8.335310209668252E-03, -4.388785397025220E-04,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000, -1.050725822408276E+00, -1.148741425520439E+00,  1.709002584207614E-03,  1.085164886349331E-02, -8.245654456835970E-03, -4.390295294191203E-04,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000, -1.039833078592519E+00, -1.156941892857766E+00,  1.269911773918054E-03,  1.093372900225032E-02, -8.155136817639307E-03, -4.391464053186153E-04,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000, -1.028858585576348E+00, -1.165051412759126E+00,  8.307212164467223E-04,  1.101514570683209E-02, -8.063760010842982E-03, -4.392289944135062E-04,
