JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2455391.500000000, A.D. 2010-Jul-14 00:00:00.0000,  2.515112275099012E+01, -1.638601004350253E+01, -2.421495955985072E-01,  1.694374144649519E-03,  2.655185808052929E-03, -9.354168336445379E-05,
2455392.500000000, A.D. 2010-Jul-15 00:00:00.0000,  2.515281703887065E+01, -1.638335493744751E+01, -2.422433403927202E-01,  1.694116999731800E-03,  2.654986653118587E-03, -9.391945682096023E-05,
2455393.500000000, A.D. 2010-Jul-16 00:00:00.0000,  2.515451083595673E+01, -1.638070005886658E+01, -2.423373141632272E-01,  1.693430346727448E-03,  2.654810335513437E-03, -9.395381191703720E-05,
2455394.500000000, A.D. 2010-Jul-17 00:00:00.0000,  2.515620389685977E+01, -1.637804517693257E+01, -2.424311153591532E-01,  1.692730496714487E-03,  2.655029789071609E-03, -9.360600225826761E-05,
2455395.500000000, A.D. 2010-Jul-18 00:00:00.0000,  2.515789644452374E+01, -1.637538987417170E+01, -2.425245187001454E-01,  1.692447808237419E-03,  2.655607752973109E-03, -9.323397006203731E-05,
2455396.500000000, A.D. 2010-Jul-19 00:00:00.0000,  2.515958893869134E+01, -1.637273398013748E+01, -2.426177091447456E-01,  1.692579580117433E-03,  2.656135027191175E-03, -9.322074408528250E-05,
2455397.500000000, A.D. 2010-Jul-20 00:00:00.0000,  2.516128159843336E+01, -1.637007774816363E+01, -2.427110897555320E-01,  1.692693221239498E-03,  2.656254552294558E-03, -9.357721830287544E-05,
2455398.500000000, A.D. 2010-Jul-21 00:00:00.0000,  2.516297417453279E+01, -1.636742159257546E+01, -2.428048632503796E-01,  1.692375185627800E-03,  2.656032472136882E-03, -9.393058127632822E-05,
2455399.500000000, A.D. 2010-Jul-22 00:00:00.0000,  2.516466620821181E+01, -1.636476565824291E+01, -2.428988214262250E-01,  1.691659612867931E-03,  2.655889014911474E-03, -9.391128127695332E-05,
2455400.500000000, A.D. 2010-Jul-23 00:00:00.0000,  2.516635750740507E+01, -1.636210967035031E+01, -2.429925614023944E-01,  1.690993262428528E-03,  2.656162444863470E-03, -9.353679833473116E-05,
2455401.500000000, A.D. 2010-Jul-24 00:00:00.0000,  2.516804834610057E+01, -1.635945321952883E+01, -2.430859038473349E-01,  1.690771077761788E-03,  2.656758455909767E-03, -9.319300664897728E-05,
2455402.500000000, A.D. 2010-Jul-25 00:00:00.0000,  2.516973917980539E+01, -1.635679618713371E+01, -2.431790792409936E-01,  1.690926451315236E-03,  2.657247723865018E-03, -9.323380589930525E-05,
2455403.500000000, A.D. 2010-Jul-26 00:00:00.0000,  2.517143017267622E+01, -1.635413886825840E+01, -2.432724885766313E-01,  1.691000985668231E-03,  2.657312204565479E-03, -9.361373816576895E-05,
2455404.500000000, A.D. 2010-Jul-27 00:00:00.0000,  2.517312102682496E+01, -1.635148166567025E+01, -2.433662870444968E-01,  1.690620039793341E-03,  2.657075451374272E-03, -9.393496200000637E-05,
2455405.500000000, A.D. 2010-Jul-28 00:00:00.0000,  2.517481129161219E+01, -1.634882467147922E+01, -2.434602228553849E-01,  1.689882002031497E-03,  2.656973496067711E-03, -9.386076007195615E-05,
2455406.500000000, A.D. 2010-Jul-29 00:00:00.0000,  2.517650083132069E+01, -1.634616757175208E+01, -2.435538987006376E-01,  1.689256835837071E-03,  2.657302493661017E-03, -9.346531644408848E-05,
2455407.500000000, A.D. 2010-Jul-30 00:00:00.0000,  2.517818996602094E+01, -1.634350997227260E+01, -2.436471842005913E-01,  1.689097085213308E-03,  2.657911253635391E-03, -9.315623620824818E-05,
2455408.500000000, A.D. 2010-Jul-31 00:00:00.0000,  2.517987913899196E+01, -1.634085180798787E+01, -2.437403512231628E-01,  1.689271760593628E-03,  2.658357044328544E-03, -9.325173168820696E-05,
2455409.500000000, A.D. 2010-Aug-01 00:00:00.0000,  2.518156845664610E+01, -1.633819341038342E+01, -2.438337916522300E-01,  1.689302788748036E-03,  2.658365949702534E-03, -9.365018333440213E-05,
2455410.500000000, A.D. 2010-Aug-02 00:00:00.0000,  2.518325757782444E+01, -1.633553516348325E+01, -2.439276104804514E-01,  1.688860537501587E-03,  2.658118190408786E-03, -9.393493451533329E-05,
2455411.500000000, A.D. 2010-Aug-03 00:00:00.0000,  2.518494606811711E+01, -1.633287710503478E+01, -2.440215168143713E-01,  1.688105795036781E-03,  2.658060139395799E-03, -9.380711658789482E-05,
2455412.500000000, A.D. 2010-Aug-04 00:00:00.0000,  2.518663385068109E+01, -1.633021888757550E+01, -2.441151259338037E-01,  1.687524387569012E-03,  2.658441261189628E-03, -9.339646736707036E-05,
2455413.500000000, A.D. 2010-Aug-05 00:00:00.0000,  2.518832128611968E+01, -1.632756013911213E+01, -2.442083587603639E-01,  1.687422181898323E-03,  2.659056323315163E-03, -9.312591450465965E-05,
2455414.500000000, A.D. 2010-Aug-06 00:00:00.0000,  2.519000879773334E+01, -1.632490084952298E+01, -2.443015238872512E-01,  1.687607064631277E-03,  2.659456723565075E-03, -9.327294581993738E-05,
2455415.500000000, A.D. 2010-Aug-07 00:00:00.0000,  2.519169643212915E+01, -1.632224138107660E+01, -2.443949972515138E-01,  1.687589899607689E-03,  2.659416265923235E-03, -9.368209977936628E-05,
2455416.500000000, A.D. 2010-Aug-08 00:00:00.0000,  2.519338381050339E+01, -1.631958209239615E+01, -2.444888317079647E-01,  1.687091540292979E-03,  2.659167144309249E-03, -9.392560379293960E-05,
2455417.500000000, A.D. 2010-Aug-09 00:00:00.0000,  2.519507052205578E+01, -1.631692296604067E+01, -2.445827021769311E-01,  1.686331539491447E-03,  2.659157298489768E-03, -9.374765663349987E-05,
2455418.500000000, A.D. 2010-Aug-10 00:00:00.0000,  2.519675655018599E+01, -1.631426362671334E+01, -2.446762430948633E-01,  1.685801484719758E-03,  2.659585228758288E-03, -9.333057233189585E-05,
2455419.500000000, A.D. 2010-Aug-11 00:00:00.0000,  2.519844228991278E+01, -1.631160373088044E+01, -2.447694280352629E-01,  1.685753865322374E-03,  2.660195656606097E-03, -9.310453581386159E-05,
2455420.500000000, A.D. 2010-Aug-12 00:00:00.0000,  2.520012813752597E+01, -1.630894332345914E+01, -2.448625970665028E-01,  1.685939057766432E-03,  2.660543612373701E-03, -9.330097115602749E-05,
2455421.500000000, A.D. 2010-Aug-13 00:00:00.0000,  2.520181407926939E+01, -1.630628279134699E+01, -2.449561038097977E-01,  1.685865919728238E-03,  2.660456485049603E-03, -9.371280099140778E-05,
2455422.500000000, A.D. 2010-Aug-14 00:00:00.0000,  2.520349970533039E+01, -1.630362246182826E+01, -2.450499481949898E-01,  1.685311923979806E-03,  2.660214352145122E-03, -9.390912170699686E-05,
2455423.500000000, A.D. 2010-Aug-15 00:00:00.0000,  2.520518463546808E+01, -1.630096226283802E+01, -2.451437766202590E-01,  1.684553483415550E-03,  2.660258443673258E-03, -9.368259503817355E-05,
2455424.500000000, A.D. 2010-Aug-16 00:00:00.0000,  2.520686891341106E+01, -1.629830179786078E+01, -2.452372489763799E-01,  1.684079714650992E-03,  2.660732095255067E-03, -9.326537065587089E-05,
2455425.500000000, A.D. 2010-Aug-17 00:00:00.0000,  2.520855296151970E+01, -1.629564075773497E+01, -2.453303918370750E-01,  1.684084812208416E-03,  2.661332877231236E-03, -9.308776510821496E-05,
2455426.500000000, A.D. 2010-Aug-18 00:00:00.0000,  2.521023714202830E+01, -1.629297924151727E+01, -2.454235707324871E-01,  1.684265185349681E-03,  2.661626033852892E-03, -9.333120919545889E-05,
2455427.500000000, A.D. 2010-Aug-19 00:00:00.0000,  2.521192138104704E+01, -1.629031765379829E+01, -2.455171107447648E-01,  1.684135026497763E-03,  2.661495259876591E-03, -9.374021793730187E-05,
2455428.500000000, A.D. 2010-Aug-20 00:00:00.0000,  2.521360524502410E+01, -1.628765628457939E+01, -2.456109588495852E-01,  1.683530945203587E-03,  2.661264459431435E-03, -9.388736906220242E-05,
2455429.500000000, A.D. 2010-Aug-21 00:00:00.0000,  2.521528839106175E+01, -1.628499500833439E+01, -2.457047391044328E-01,  1.682780727835122E-03,  2.661361539017013E-03, -9.361672559337219E-05,
2455430.500000000, A.D. 2010-Aug-22 00:00:00.0000,  2.521697092272287E+01, -1.628233341428694E+01, -2.457981428921203E-01,  1.682363558459716E-03,  2.661873809366237E-03, -9.320606318823659E-05,
2455431.500000000, A.D. 2010-Aug-23 00:00:00.0000,  2.521865328252905E+01, -1.627967123319551E+01, -2.458912494559317E-01,  1.682413100508651E-03,  2.662458301741166E-03, -9.307834186444491E-05,
2455432.500000000, A.D. 2010-Aug-24 00:00:00.0000,  2.522033579232768E+01, -1.627700861684748E+01, -2.459844435391079E-01,  1.682578405279586E-03,  2.662697158590961E-03, -9.336272591042332E-05,
2455433.500000000, A.D. 2010-Aug-25 00:00:00.0000,  2.522201831911003E+01, -1.627434598072751E+01, -2.460780160146067E-01,  1.682388939615509E-03,  2.662531218402035E-03, -9.376079782464958E-05,
2455434.500000000, A.D. 2010-Aug-26 00:00:00.0000,  2.522370041284037E+01, -1.627168357252967E+01, -2.461718617157296E-01,  1.681742651029269E-03,  2.662321556144739E-03, -9.385617306824285E-05,
2455435.500000000, A.D. 2010-Aug-27 00:00:00.0000,  2.522538177373049E+01, -1.626902121524351E+01, -2.462655887312670E-01,  1.681011634357094E-03,  2.662473882732989E-03, -9.354697456287960E-05,
2455436.500000000, A.D. 2010-Aug-28 00:00:00.0000,  2.522706256334174E+01, -1.626635849074446E+01, -2.463589251955995E-01,  1.680655901107522E-03,  2.663017670850293E-03, -9.315150473588566E-05,
