JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2453481.500000000, A.D. 2005-Apr-21 00:00:00.0000, -5.264094436045288E+00, -1.430925918622245E+00,  1.237357399657196E-01,  1.887532908103156E-03, -6.932567026033590E-03, -1.343843000897438E-05,
2453482.500000000, A.D. 2005-Apr-22 00:00:00.0000, -5.262201768766650E+00, -1.437857454858598E+00,  1.237221826488462E-01,  1.898006483296310E-03, -6.929799854287593E-03, -1.364775375028400E-05,
2453483.500000000, A.D. 2005-Apr-23 00:00:00.0000, -5.260299683195112E+00, -1.444785336444219E+00,  1.237084337219812E-01,  1.906067960842603E-03, -6.926775795585075E-03, -1.388033520499772E-05,
2453484.500000000, A.D. 2005-Apr-24 00:00:00.0000, -5.258388618146260E+00, -1.451711093822039E+00,  1.236944341930072E-01,  1.915882577926004E-03, -6.924207723840973E-03, -1.410228128245860E-05,
2453485.500000000, A.D. 2005-Apr-25 00:00:00.0000, -5.256468483804428E+00, -1.458634403718382E+00,  1.236801955568025E-01,  1.925022503434054E-03, -6.922818523352585E-03, -1.438156923691738E-05,
2453486.500000000, A.D. 2005-Apr-26 00:00:00.0000, -5.254537954706407E+00, -1.465555612280125E+00,  1.236657198903435E-01,  1.935316027337680E-03, -6.919264492244582E-03, -1.456764364142726E-05,
2453487.500000000, A.D. 2005-Apr-27 00:00:00.0000, -5.252598139709052E+00, -1.472473917036977E+00,  1.236510218072555E-01,  1.944973517528463E-03, -6.917337432445870E-03, -1.481803780467955E-05,
2453488.500000000, A.D. 2005-Apr-28 00:00:00.0000, -5.250648262622224E+00, -1.479389344152174E+00,  1.236361145900276E-01,  1.954194629313712E-03, -6.913832193652775E-03, -1.501689360964329E-05,
2453489.500000000, A.D. 2005-Apr-29 00:00:00.0000, -5.248689079016461E+00, -1.486302271167343E+00,  1.236209712911131E-01,  1.964565455181749E-03, -6.911407984518760E-03, -1.524200523601579E-05,
2453490.500000000, A.D. 2005-Apr-30 00:00:00.0000, -5.246720270502118E+00, -1.493211669834299E+00,  1.236056325773377E-01,  1.972762032193338E-03, -6.908154925195493E-03, -1.546676514787136E-05,
2453491.500000000, A.D. 2005-May-01 00:00:00.0000, -5.244742548518722E+00, -1.500118932199284E+00,  1.235900404103379E-01,  1.982676868963383E-03, -6.905795092834919E-03, -1.569691128715934E-05,
2453492.500000000, A.D. 2005-May-02 00:00:00.0000, -5.242755608442120E+00, -1.507023689189514E+00,  1.235742115002224E-01,  1.991710008012887E-03, -6.904255479791026E-03, -1.597418509300459E-05,
2453493.500000000, A.D. 2005-May-03 00:00:00.0000, -5.240758244969919E+00, -1.513926493473584E+00,  1.235581381842363E-01,  2.002404275755630E-03, -6.900826064944008E-03, -1.616197168048777E-05,
2453494.500000000, A.D. 2005-May-04 00:00:00.0000, -5.238751354532980E+00, -1.520826198216376E+00,  1.235418496740540E-01,  2.012010727215362E-03, -6.898745401175139E-03, -1.641106876556372E-05,
2453495.500000000, A.D. 2005-May-05 00:00:00.0000, -5.236734223433209E+00, -1.527722987177020E+00,  1.235253526501163E-01,  2.021592977645828E-03, -6.894966583929077E-03, -1.659786365051511E-05,
2453496.500000000, A.D. 2005-May-06 00:00:00.0000, -5.234707734846175E+00, -1.534616959114033E+00,  1.235086286971474E-01,  2.031910342998641E-03, -6.892490716800506E-03, -1.682516846529995E-05,
2453497.500000000, A.D. 2005-May-07 00:00:00.0000, -5.232671392292889E+00, -1.541507201842876E+00,  1.234917162992457E-01,  2.040285515659347E-03, -6.888663334986622E-03, -1.703034849923110E-05,
2453498.500000000, A.D. 2005-May-08 00:00:00.0000, -5.230626285443797E+00, -1.548394899964648E+00,  1.234745594502006E-01,  2.050080740500477E-03, -6.886173560041468E-03, -1.726078954930254E-05,
2453499.500000000, A.D. 2005-May-09 00:00:00.0000, -5.228572021613048E+00, -1.555279755658528E+00,  1.234571743910821E-01,  2.058777618849200E-03, -6.884180317863245E-03, -1.752897603624265E-05,
2453500.500000000, A.D. 2005-May-10 00:00:00.0000, -5.226507664882512E+00, -1.562162578657620E+00,  1.234395403735572E-01,  2.069466491657690E-03, -6.880801326002167E-03, -1.772163335217626E-05,
2453501.500000000, A.D. 2005-May-11 00:00:00.0000, -5.224433882753388E+00, -1.569042065471575E+00,  1.234216951708329E-01,  2.078658354550172E-03, -6.878515139562977E-03, -1.797233257249660E-05,
2453502.500000000, A.D. 2005-May-12 00:00:00.0000, -5.222350084631612E+00, -1.575918677652354E+00,  1.234036340668631E-01,  2.088265343253687E-03, -6.874672476396269E-03, -1.815859446673814E-05,
