"","train_loss","val_loss","train_r","train_v","train_f","val_r","val_v","val_f"
"3970",NA,NA,38.5995445251465,1.08462607860565,4.33155560759844e+26,181.792068481445,1.0206401348114,6.35775564274859e+27
"3971",NA,NA,29.5731105804443,1.16396462917328,3.87339640758389e+26,269.547821044922,1.03952097892761,4.89765620726147e+25
"3972",NA,NA,26.636381149292,0.853752791881561,5.24350508076113e+26,240.34391784668,1.05910813808441,6.29285724853242e+25
"3973",NA,NA,23.1252746582031,1.10016906261444,1.84356937361396e+27,328.13037109375,0.925720393657684,6.70027803333619e+25
"3974",NA,NA,24.9016284942627,1.10910451412201,3.78489335673681e+26,249.308410644531,0.958335399627686,9.78830818579815e+25
"3975",NA,NA,34.7438201904297,1.1382794380188,9.19916179206268e+26,152.713424682617,0.905403077602386,1.07923460189861e+26
"3976",NA,NA,37.7322731018066,1.10163450241089,3.13117454119968e+27,196.00700378418,0.903702676296234,1.10813068493096e+28
"3977",NA,NA,38.8260192871094,1.12173020839691,3.36804969835902e+26,276.512786865234,0.867324352264404,1.92103581126872e+26
"3978",NA,NA,42.9620475769043,1.07916045188904,4.38049998471433e+26,217.640014648438,1.07213532924652,9.53390821594042e+25
"3979",NA,NA,32.6834373474121,1.00754022598267,5.37495215181181e+26,209.7109375,1.07422745227814,1.70752969047823e+26
"3980",NA,NA,27.5254917144775,1.0203937292099,6.89875688300191e+26,200.728652954102,1.0041561126709,1.17312142723732e+26
"3981",NA,NA,39.2326354980469,1.0428808927536,3.02929867081032e+26,275.694183349609,0.942500591278076,6.28015159238305e+25
"3982",NA,NA,26.2654476165771,1.07816517353058,3.72443562877475e+26,146.535446166992,0.996498286724091,1.98090084534369e+26
"3983",NA,NA,22.6903896331787,1.09399175643921,6.8978869345514e+27,189.120056152344,1.06010472774506,4.63274186998288e+27
"3984",NA,NA,29.4941501617432,1.13251650333405,4.71281195488318e+27,270.880737304688,0.953634202480316,7.26068827362108e+25
"3985",NA,NA,18.855504989624,1.22337400913239,6.65539813802252e+27,153.415756225586,1.01253640651703,1.19862967717617e+26
"3986",NA,NA,32.5993614196777,1.15471613407135,2.18210981313232e+26,181.904983520508,1.08085358142853,7.82684928637095e+25
"3987",NA,NA,40.4604225158691,1.14746344089508,3.65142120212172e+26,239.994750976562,1.07644033432007,1.5993887892926e+26
"3988",NA,NA,28.3621349334717,0.986596286296844,2.33762453564341e+26,197.460708618164,1.15515792369843,5.79854999329846e+25
"3989",NA,NA,29.0932674407959,1.07254183292389,6.43146838934528e+26,141.794631958008,0.877276718616486,1.11410817156996e+26
"3990",NA,NA,37.8119964599609,1.11446166038513,2.75929072632438e+26,223.33073425293,1.13895046710968,6.08669689793324e+25
"3991",NA,NA,28.9984455108643,1.03105318546295,5.41586813697194e+26,348.369049072266,1.12634241580963,8.26288973343648e+25
"3992",NA,NA,39.6909484863281,1.22298312187195,3.62360941501667e+26,230.04020690918,0.875847578048706,6.90521536480328e+25
"3993",NA,NA,39.0187110900879,1.04759693145752,8.57296935560629e+26,290.911499023438,0.989861249923706,7.19506720975907e+25
"3994",NA,NA,26.8554077148438,1.15292358398438,8.48366586364037e+27,227.261734008789,1.01533162593842,1.16774244889915e+26
"3995",NA,NA,34.5162811279297,1.10255658626556,1.75963417932139e+27,237.27555847168,0.922024667263031,3.35333837384338e+25
"3996",NA,NA,34.256519317627,1.00200998783112,1.33877407446295e+27,276.666687011719,0.90481561422348,5.77771992989043e+25
"3997",NA,NA,26.1005268096924,1.34098994731903,3.75709890957119e+26,116.140464782715,1.14321994781494,1.6561466537958e+26
"3998",NA,NA,34.8681640625,1.13526928424835,4.08896874817807e+26,196.540954589844,0.970050573348999,7.30909363687514e+26
"3999",NA,NA,32.1921348571777,1.03771030902863,5.47894921330221e+27,327.685699462891,1.00268042087555,5.55711618450991e+27
"4000",NA,NA,29.4037342071533,1.18030595779419,1.2028511592172e+27,257.918914794922,1.10729515552521,5.30763924481708e+25
"4001",NA,NA,40.6349067687988,1.07023537158966,7.85096438285711e+27,241.419860839844,0.919188320636749,4.29193384600252e+25
"4002",NA,NA,30.9017696380615,1.10636949539185,6.0874185345614e+26,556.9990234375,1.21452653408051,7.07786766596116e+25
"4003",NA,NA,40.844409942627,1.20083057880402,1.93737401870783e+27,350.349761962891,0.824861466884613,2.6030569497293e+25
"4004",NA,NA,33.5370597839355,1.07474195957184,1.8485548644543e+27,237.942276000977,1.03847968578339,6.59718240888844e+25
"4005",NA,NA,27.7537860870361,1.15067827701569,3.30457482093627e+26,251.045364379883,1.07230937480927,6.54713685338507e+25
"4006",NA,NA,39.1271934509277,1.05952489376068,5.39855291617971e+26,283.475219726562,0.952927589416504,1.32597410011113e+27
"4007",NA,NA,36.9250297546387,1.16725194454193,6.06372996369171e+26,278.400238037109,1.03763520717621,4.79575085897507e+25
"4008",NA,NA,33.9610443115234,0.956157445907593,1.72700425023824e+27,131.740234375,1.24006474018097,1.28577246511525e+26
"4009",NA,NA,38.4110374450684,1.16741454601288,2.58967660391544e+26,230.386596679688,1.14025366306305,7.26627994291842e+25
"4010",NA,NA,31.3609981536865,0.997110366821289,3.04199353561441e+27,211.117874145508,0.944127976894379,5.83161301503898e+25
"4011",NA,NA,27.9712924957275,1.21537911891937,2.18717879393634e+26,229.994750976562,0.878870904445648,1.65447681762876e+27
"4012",NA,NA,33.6678276062012,0.954147815704346,9.3829496547481e+26,239.171371459961,1.15993905067444,6.36297009457637e+25
"4013",NA,NA,32.8893089294434,1.07604706287384,4.48983752618803e+26,107.155754089355,1.16495156288147,8.85910418163123e+25
"4014",NA,NA,30.1488513946533,0.893369495868683,7.53365249331227e+26,201.108825683594,1.02388978004456,7.63911262141539e+25
"4015",NA,NA,18.3829193115234,1.18585312366486,2.43538951222246e+26,310.858062744141,1.07455086708069,4.22294671251566e+25
"4016",NA,NA,43.9120330810547,1.11638486385345,1.05673095763449e+27,238.08642578125,1.04612147808075,7.11180829155098e+25
"4017",NA,NA,30.8055191040039,0.969140827655792,7.41478315024081e+26,188.224792480469,1.06493818759918,4.00014555408759e+25
"4018",NA,NA,29.2630157470703,1.19268882274628,1.58075802050001e+27,197.180435180664,1.07606709003448,2.84094085786494e+25
"4019",NA,NA,37.0643348693848,1.11296880245209,2.07513382383495e+26,177.725387573242,1.01248168945312,6.36196059650694e+25
"4020",NA,NA,24.7064208984375,0.905845820903778,5.69776353227386e+26,204.319580078125,0.997679173946381,3.13085703584069e+25
"4021",NA,NA,25.619873046875,1.1164698600769,5.30502939946553e+26,158.540100097656,0.980001151561737,5.2055365163691e+25
"4022",NA,NA,25.2120952606201,1.15070855617523,2.83580745180725e+26,171.377075195312,1.03877532482147,9.52855404847302e+25
"4023",NA,NA,31.1562786102295,1.22050654888153,1.31238652357434e+27,208.967590332031,1.17961359024048,1.29495612131212e+27
"4024",NA,NA,25.1400909423828,1.21885120868683,1.0234751674184e+27,342.781860351562,1.01984322071075,8.55516086887754e+25
"4025",NA,NA,32.2907257080078,1.04873359203339,4.6082206130857e+26,202.520034790039,0.996836245059967,3.59861942635257e+25
"4026",NA,NA,25.6902923583984,1.15845477581024,1.54989883127399e+27,304.361968994141,0.929275274276733,4.60351088262252e+25
"4027",NA,NA,21.6511974334717,1.05329084396362,2.9752290134275e+27,246.408065795898,1.1048766374588,4.07934111574484e+25
"4028",NA,NA,31.2737426757812,1.00293982028961,3.90233898010066e+26,185.739929199219,1.02147102355957,5.57203236934186e+27
"4029",NA,NA,36.7969551086426,1.10040783882141,2.88579536123539e+26,274.501373291016,1.03943002223969,2.30898103096493e+25
"4030",NA,NA,34.2395515441895,1.03368616104126,2.83550215819283e+27,246.338241577148,1.05310380458832,2.2220807254767e+25
"4031",NA,NA,44.8406066894531,1.10375881195068,2.63835497898179e+26,334.872589111328,0.923915922641754,4.77138455472811e+25
"4032",NA,NA,23.2210922241211,1.13302910327911,1.19824707325734e+27,254.181747436523,0.956699132919312,6.78631364769597e+25
"4033",NA,NA,30.1522312164307,1.26842403411865,2.45307698831009e+26,154.873733520508,0.905552566051483,7.27580768623249e+25
"4034",NA,NA,24.8870239257812,1.31751382350922,2.68484169638474e+26,200.090454101562,0.904594659805298,1.09431103359633e+28
"4035",NA,NA,34.639476776123,1.0553126335144,2.04814642172255e+26,282.222015380859,0.864992320537567,4.1563871705489e+25
"4036",NA,NA,44.2877464294434,1.10923945903778,2.51650039931688e+26,221.010635375977,1.07007491588593,1.07216488723236e+26
"4037",NA,NA,31.8228359222412,1.1580605506897,4.85281410932641e+26,212.436111450195,1.07173216342926,9.76900643513662e+25
"4038",NA,NA,46.8264617919922,1.0500613451004,1.32925068458048e+27,205.261276245117,1.00153779983521,5.96824989306735e+25
"4039",NA,NA,28.5348339080811,1.02577316761017,4.34249009961557e+26,281.178100585938,0.939263343811035,3.25678096724825e+25
"4040",NA,NA,38.168529510498,1.01831686496735,1.69537568421039e+26,148.999816894531,0.996583461761475,2.43129507290786e+26
"4041",NA,NA,35.8263511657715,1.06221568584442,2.8249150183666e+26,191.724533081055,1.05999100208282,4.95015337194572e+27
"4042",NA,NA,30.4226760864258,1.1920884847641,3.07684282937055e+27,275.988830566406,0.950521409511566,4.75207265835735e+25
"4043",NA,NA,25.1840057373047,1.15878450870514,6.54441485182955e+26,156.419128417969,1.00991940498352,5.69478890255825e+25
"4044",NA,NA,29.4546375274658,0.98181563615799,2.80049540302927e+26,183.899353027344,1.0775191783905,3.37313080789727e+25
"4045",NA,NA,32.4789772033691,1.28587031364441,3.03425494200804e+26,244.945739746094,1.07304167747498,4.98636567717473e+25
"4046",NA,NA,25.7637042999268,1.09951961040497,3.33421099103021e+26,201.49299621582,1.15403008460999,7.71602954901093e+25
"4047",NA,NA,32.3113212585449,1.1862587928772,1.61019396963378e+26,143.56510925293,0.878693163394928,6.66180919324488e+25
"4048",NA,NA,33.5943183898926,1.04146659374237,1.48833953754282e+27,226.925033569336,1.13835465908051,3.54817057890689e+25
"4049",NA,NA,34.1441230773926,1.0279895067215,3.91416112944262e+26,355.122467041016,1.1175537109375,4.66033792241599e+25
"4050",NA,NA,31.7549285888672,1.20036733150482,3.90743876696727e+26,234.971374511719,0.873927056789398,3.57621839210236e+25
"4051",NA,NA,25.9319095611572,1.11455678939819,8.79268631065896e+26,294.930908203125,0.987099647521973,3.11267062144272e+25
"4052",NA,NA,29.9368762969971,0.923778235912323,5.14127167557813e+27,231.132507324219,1.01001965999603,4.27546274821911e+25
"4053",NA,NA,29.5747165679932,1.15292394161224,2.22938346863746e+26,241.822570800781,0.91876620054245,5.12804635620146e+25
"4054",NA,NA,27.9814987182617,0.994930922985077,9.90188165311349e+27,280.702362060547,0.903975784778595,4.18957701365492e+25
"4055",NA,NA,37.5103912353516,0.844869613647461,1.52271984127764e+27,118.271614074707,1.14027106761932,3.80713496500136e+25
"4056",NA,NA,37.2249565124512,1.06371867656708,2.92539074398728e+26,199.626098632812,0.965117752552032,1.12328616461639e+26
"4057",NA,NA,37.2677307128906,0.942981660366058,2.00784987822841e+26,335.459381103516,1.0014511346817,5.71623809403763e+27
"4058",NA,NA,40.3601379394531,0.983344078063965,1.33062622139257e+27,261.221496582031,1.10465490818024,7.10517807056229e+25
"4059",NA,NA,25.6748447418213,0.935207605361938,4.57841606111186e+27,245.902114868164,0.918212234973907,2.70178230992169e+25
"4060",NA,NA,32.0083770751953,1.08694303035736,2.94123465247219e+26,575.829284667969,1.20192646980286,4.71226458464628e+25
"4061",NA,NA,20.739408493042,1.04150784015656,6.82083045733693e+26,358.117919921875,0.820588827133179,5.24772468123427e+25
"4062",NA,NA,26.2586650848389,1.22769176959991,1.00666361652637e+27,243.809799194336,1.03887951374054,9.29594152804075e+25
"4063",NA,NA,33.5454368591309,1.04609870910645,4.35496157434893e+26,257.104522705078,1.0685213804245,1.37210461088602e+26
"4064",NA,NA,32.1554908752441,0.995680868625641,2.48181166602115e+26,289.242034912109,0.954204082489014,7.76114216844783e+26
"4065",NA,NA,38.2846183776855,1.04110038280487,1.89972834612406e+27,284.509521484375,1.03511655330658,3.32286808809929e+26
"4066",NA,NA,37.8410377502441,1.05486404895782,4.34515749880863e+26,134.93376159668,1.23775732517242,4.15618314955945e+26
"4067",NA,NA,22.900369644165,1.13721978664398,3.9937503446184e+26,234.911666870117,1.1436733007431,9.06502426338885e+25
"4068",NA,NA,41.9204521179199,1.17647552490234,1.0259454078108e+27,213.68489074707,0.940314829349518,1.42532817145841e+26
"4069",NA,NA,36.006778717041,0.974151432514191,1.40163836465686e+27,234.179077148438,0.882271587848663,1.33609737811088e+27
"4070",NA,NA,17.1845989227295,1.12015640735626,5.46184959805471e+26,245.525695800781,1.15583407878876,1.65443295127135e+26
"4071",NA,NA,18.4435214996338,1.12936627864838,2.13418701670323e+26,108.652587890625,1.16284668445587,1.20297406987297e+26
"4072",NA,NA,46.4384422302246,1.29673063755035,1.70052284231579e+27,204.227249145508,1.02193117141724,3.47890946515368e+26
"4073",NA,NA,29.5319995880127,1.14116704463959,3.20828392367615e+26,318.037811279297,1.06619369983673,2.08872704507542e+26
"4074",NA,NA,26.947057723999,1.13605773448944,5.74631314906657e+26,241.78825378418,1.04618275165558,1.01980205173845e+26
"4075",NA,NA,44.2952117919922,1.16605269908905,2.3048142342967e+26,191.856887817383,1.06378948688507,1.83542723903425e+26
"4076",NA,NA,34.3892021179199,0.997893333435059,2.97127665093576e+26,202.32878112793,1.07189214229584,4.4589280695844e+25
"4077",NA,NA,35.4597511291504,1.1554993391037,2.81597720192801e+26,181.283157348633,1.01297342777252,1.34699019893315e+26
"4078",NA,NA,45.6683387756348,1.04967546463013,1.55640289497996e+26,207.097763061523,0.993106663227081,5.73376502811159e+25
"4079",NA,NA,28.0622081756592,1.09432542324066,2.76398486928882e+26,160.58772277832,0.97729879617691,1.08826815693894e+26
"4080",NA,NA,34.5058555603027,1.19557392597198,7.12169641045728e+27,174.879592895508,1.03773081302643,2.67105810474542e+26
"4081",NA,NA,36.1179847717285,1.16691112518311,3.36422384363814e+26,214.153366088867,1.17632830142975,1.70488453805853e+27
"4082",NA,NA,19.4909820556641,1.16754949092865,7.9501128283482e+26,350.317749023438,1.01697957515717,1.43446558166788e+26
"4083",NA,NA,26.1734104156494,1.14978229999542,2.69211266502883e+26,206.720825195312,0.993795812129974,1.23772533763111e+26
"4084",NA,NA,29.6550216674805,1.0358270406723,7.2238612675393e+27,310.539764404297,0.922532021999359,1.98162026836256e+26
"4085",NA,NA,21.931116104126,1.22666835784912,2.35876406163002e+27,250.072189331055,1.10485374927521,1.55990998996325e+26
"4086",NA,NA,28.9452819824219,1.00615322589874,7.72964398400709e+26,189.756576538086,1.02336966991425,6.01657765086909e+27
"4087",NA,NA,31.6552028656006,1.06402432918549,9.66111843881224e+26,279.614135742188,1.04043352603912,1.38970658631487e+26
"4088",NA,NA,36.2399101257324,1.1812162399292,2.13234271123074e+26,251.928756713867,1.04599356651306,9.03700550381529e+25
"4089",NA,NA,28.2713871002197,1.07574009895325,3.64109360798461e+26,342.693206787109,0.919983565807343,4.01389160660272e+25
"4090",NA,NA,31.9755611419678,1.00439536571503,5.24268383171497e+26,259.340454101562,0.956096827983856,3.24489333196483e+26
"4091",NA,NA,33.5700874328613,1.08201539516449,5.68050158567852e+27,157.981872558594,0.905075252056122,2.62025964538268e+26
"4092",NA,NA,32.9598274230957,1.18064451217651,2.8237879223037e+26,205.024551391602,0.906331956386566,1.11460705638473e+28
"4093",NA,NA,28.5357532501221,1.02151763439178,3.41544676258201e+26,288.883941650391,0.863562285900116,3.036927321822e+26
"4094",NA,NA,32.3375473022461,1.04466652870178,3.62306154671768e+26,225.274337768555,1.06748056411743,3.17322773123847e+26
"4095",NA,NA,35.9851036071777,1.041952252388,1.35176633767499e+26,214.605545043945,1.06844866275787,3.19458242004796e+26
"4096",NA,NA,34.4566917419434,1.24698650836945,5.39876911202026e+26,210.288772583008,0.997614443302155,1.33899796259577e+26
"4097",NA,NA,37.6249923706055,1.07644891738892,1.41091633905618e+27,287.033905029297,0.936078786849976,2.30556192695087e+25
"4098",NA,NA,17.3503856658936,1.20815443992615,3.11652465356518e+26,151.484970092773,0.996736109256744,4.23858549320647e+26
"4099",NA,NA,40.0119743347168,1.08201229572296,2.34426905285876e+26,194.626342773438,1.06028139591217,4.98313733094114e+27
"4100",NA,NA,29.1085109710693,1.06555533409119,2.33560812204871e+26,281.780792236328,0.947431564331055,2.22878856114108e+26
"4101",NA,NA,32.506591796875,1.22144961357117,1.49950631096133e+26,159.606185913086,1.00821316242218,9.65944107637362e+25
"4102",NA,NA,39.6409339904785,1.1003794670105,1.49310824224681e+26,186.698806762695,1.07481610774994,4.14215873567625e+25
"4103",NA,NA,41.4939575195312,1.07849824428558,4.03473768178461e+27,251.578140258789,1.07219040393829,3.26810154961885e+26
"4104",NA,NA,32.4647369384766,1.32933557033539,4.71965938628334e+27,206.59635925293,1.15430736541748,1.07508592915643e+26
"4105",NA,NA,26.9538955688477,1.11499905586243,1.41705757375296e+26,145.192276000977,0.881554126739502,2.31239953545981e+26
"4106",NA,NA,30.343786239624,1.01079392433167,2.21588561706384e+26,230.305801391602,1.13847362995148,1.0819705307459e+26
"4107",NA,NA,33.4791145324707,1.1713742017746,2.79913137698548e+27,362.423217773438,1.10692012310028,7.43337700709851e+25
"4108",NA,NA,26.4438934326172,1.02563607692719,2.70928141867311e+26,240.035461425781,0.872317790985107,1.82253314939416e+26
"4109",NA,NA,29.715612411499,1.2671080827713,1.69611392290822e+27,300.756256103516,0.983548164367676,5.46604558669544e+25
"4110",NA,NA,23.1149082183838,1.1433721780777,1.13582675929979e+27,235.286575317383,1.00291311740875,2.20204520945278e+26
"4111",NA,NA,29.9485340118408,1.28413641452789,2.63902865407536e+26,246.723693847656,0.915466070175171,5.78660711001654e+25
"4112",NA,NA,25.3771724700928,1.06670308113098,6.327340208398e+26,286.155609130859,0.904280006885529,1.92551523413214e+26
"4113",NA,NA,32.4357261657715,1.06578695774078,4.79787158890751e+26,120.605155944824,1.13696324825287,1.41040161955629e+26
"4114",NA,NA,39.1546630859375,1.01597094535828,7.24755219959224e+27,203.35221862793,0.960290670394897,1.89026350620728e+26
"4115",NA,NA,38.0437965393066,1.1007764339447,2.43325669967265e+26,344.972045898438,1.0002201795578,5.88711692522027e+27
"4116",NA,NA,37.3059997558594,1.03535544872284,3.10510169176497e+26,265.869049072266,1.10164725780487,9.44522364913165e+25
"4117",NA,NA,32.9881782531738,1.03459692001343,2.83695668396304e+26,250.909606933594,0.917557179927826,1.00906632338871e+26
"4118",NA,NA,29.6621646881104,1.17654132843018,5.90347018520254e+26,591.974792480469,1.1832572221756,2.523522659734e+25
"4119",NA,NA,41.0869483947754,1.08120942115784,7.41081680511706e+27,367.818145751953,0.813042819499969,8.72626456587043e+25
"4120",NA,NA,24.178071975708,0.992540299892426,5.03345053025428e+26,249.635147094727,1.04075562953949,9.22774114818863e+25
"4121",NA,NA,30.3403720855713,1.15168011188507,2.21317837290358e+26,263.885345458984,1.06241047382355,1.14489901560919e+26
"4122",NA,NA,52.7625427246094,0.927389621734619,8.59367121414302e+25,296.181365966797,0.953459799289703,6.7353475074296e+26
"4123",NA,NA,39.815975189209,1.14406752586365,1.31712955041057e+27,291.343902587891,1.03282821178436,2.07770493102394e+26
"4124",NA,NA,27.1914310455322,1.13642835617065,2.52401984560365e+26,136.539733886719,1.23337280750275,2.49844122133616e+26
"4125",NA,NA,34.0351791381836,1.06846511363983,4.93606832361476e+26,240.503219604492,1.14724826812744,5.37179748187404e+25
"4126",NA,NA,37.6298484802246,1.11614835262299,3.02463791645266e+26,218.876907348633,0.933904886245728,8.65957220734634e+25
"4127",NA,NA,38.1445198059082,1.21305406093597,2.86926117558724e+26,240.093704223633,0.887986481189728,1.12258317764649e+27
"4128",NA,NA,25.5429077148438,1.23432207107544,2.03101105668504e+26,251.420486450195,1.1469783782959,1.21321016815947e+26
"4129",NA,NA,35.3371849060059,1.04275286197662,1.83319426066412e+26,111.368949890137,1.16085946559906,1.25298743580793e+26
"4130",NA,NA,23.4235019683838,0.926183879375458,6.26854158059794e+26,209.123184204102,1.01811027526855,1.4535454179982e+26
"4131",NA,NA,31.6466464996338,0.971429049968719,3.47286040883703e+26,325.327911376953,1.05303943157196,1.26714272934033e+26
"4132",NA,NA,30.7877750396729,1.00452268123627,2.34552077512462e+27,247.708480834961,1.04534101486206,8.95657585497951e+25
"4133",NA,NA,41.4136772155762,1.13567209243774,1.90247783332825e+26,195.67790222168,1.06085395812988,1.06882953143639e+26
"4134",NA,NA,24.9311218261719,0.997325599193573,4.25036115675337e+26,207.840682983398,1.0636078119278,6.19856948321126e+25
"4135",NA,NA,26.382791519165,1.05606639385223,1.85700081690891e+27,186.82048034668,1.01397860050201,7.1439457479076e+25
"4136",NA,NA,32.441478729248,1.17336404323578,3.5077809070253e+27,211.657730102539,0.984956800937653,4.37955403567823e+25
"4137",NA,NA,29.2765197753906,1.21151292324066,7.59032280956809e+27,164.086090087891,0.971522331237793,1.1705574220448e+26
"4138",NA,NA,23.8081893920898,1.03849565982819,4.24310199402548e+26,178.027587890625,1.0354380607605,1.58855575436788e+26
"4139",NA,NA,44.7769927978516,1.23410511016846,2.01589985287474e+26,217.565628051758,1.16978359222412,1.68071797515639e+27
"4140",NA,NA,28.8112640380859,1.03123950958252,1.86006179583353e+27,357.391571044922,1.01221060752869,9.55794709048007e+25
"4141",NA,NA,27.1517639160156,1.09033799171448,4.60796162079891e+26,211.171035766602,0.987865924835205,3.98977294989495e+25
"4142",NA,NA,25.026819229126,1.1844071149826,2.7126711923641e+26,318.136962890625,0.912410259246826,1.27630329021362e+26
"4143",NA,NA,41.1618003845215,1.1272269487381,1.89785397245873e+26,254.956344604492,1.1046347618103,9.88954299493746e+25
"4144",NA,NA,18.3172512054443,0.991718232631683,1.82375893553786e+26,194.85888671875,1.02549874782562,5.81107265774662e+27
"4145",NA,NA,35.8445930480957,1.12885725498199,2.9118610533334e+27,285.804473876953,1.04234516620636,8.41460682474511e+25
"4146",NA,NA,38.7262382507324,1.06656491756439,5.69886982040945e+27,258.759216308594,1.03430354595184,1.49327453964463e+26
"4147",NA,NA,26.3330745697021,1.03116881847382,2.83362295148055e+27,352.218231201172,0.913383662700653,3.52883354884732e+25
"4148",NA,NA,42.9239044189453,1.16041719913483,7.71588581198111e+27,265.759002685547,0.953975200653076,1.92730973339563e+26
"4149",NA,NA,38.9525604248047,1.05400359630585,8.42849740750005e+26,160.62907409668,0.903791010379791,1.35987580307096e+26
"4150",NA,NA,35.5417671203613,0.909275770187378,8.45516475860277e+26,210.349594116211,0.909702837467194,1.08739134998898e+28
"4151",NA,NA,45.195629119873,1.06045472621918,3.43327886114319e+26,295.718841552734,0.859978377819061,1.38382382739605e+26
"4152",NA,NA,41.9214630126953,1.03411042690277,1.4453539014846e+27,230.462142944336,1.06253898143768,1.46099716473422e+26
"4153",NA,NA,35.4160842895508,1.095010638237,2.06847665215316e+27,218.607421875,1.06427538394928,2.2740909975745e+26
"4154",NA,NA,31.1669483184814,0.946516752243042,2.2316020585472e+26,216.316284179688,0.991976022720337,1.20727972440721e+26
"4155",NA,NA,27.2557163238525,1.0308758020401,6.41055716026332e+26,292.437835693359,0.931670725345612,3.32679742905443e+25
"4156",NA,NA,27.2004547119141,1.0594357252121,6.33888049149052e+26,154.32649230957,0.99683290719986,2.94021307178539e+26
"4157",NA,NA,35.2217140197754,1.21236097812653,3.49712304238229e+26,199.029098510742,1.05883467197418,4.92023157246655e+27
"4158",NA,NA,39.0489387512207,1.04999506473541,2.59140949105372e+26,288.941314697266,0.939755737781525,1.75073749912208e+26
"4159",NA,NA,28.3488636016846,1.06204199790955,1.53577807004649e+27,163.208297729492,1.00390613079071,1.45350262155195e+26
"4160",NA,NA,20.80224609375,1.06456363201141,3.67540196941754e+26,191.581680297852,1.07086217403412,6.43899696677036e+25
"4161",NA,NA,35.0602912902832,1.17055475711823,3.73604822310403e+26,256.990814208984,1.06991040706635,1.69448452200419e+26
"4162",NA,NA,35.9648780822754,1.063849568367,2.47443370626143e+26,209.611618041992,1.15310728549957,7.90113801410459e+25
"4163",NA,NA,34.0087013244629,1.15363883972168,2.78707133843195e+26,147.629638671875,0.885634660720825,1.60921813687228e+26
"4164",NA,NA,24.417013168335,1.10762441158295,5.93991615533873e+26,236.138595581055,1.1390997171402,7.69448236842703e+25
"4165",NA,NA,28.2257843017578,1.0864394903183,2.18340735711047e+26,369.152252197266,1.08993530273438,4.11682582203982e+25
"4166",NA,NA,41.9646110534668,1.17455101013184,3.76556279226104e+27,246.415100097656,0.868377149105072,1.40272952646231e+26
"4167",NA,NA,32.8963584899902,1.14230191707611,2.80279386734085e+26,305.523773193359,0.978836715221405,4.56042297781515e+25
"4168",NA,NA,38.6298179626465,0.963555753231049,2.72011500700016e+26,241.298355102539,0.992282927036285,7.87337843128527e+25
"4169",NA,NA,30.18310546875,0.973886430263519,1.32361099840831e+27,251.853927612305,0.910981833934784,3.948742779389e+25
"4170",NA,NA,37.6510238647461,1.0113810300827,5.42551467731785e+26,294.511657714844,0.905929386615753,1.39113611674687e+26
"4171",NA,NA,37.771068572998,1.1410059928894,7.91206944396221e+27,122.27075958252,1.13137447834015,1.07424909261153e+26
"4172",NA,NA,32.4631309509277,1.11716365814209,3.97656572677421e+26,208.56559753418,0.953718721866608,9.65963015550038e+25
"4173",NA,NA,37.1163330078125,1.16264426708221,2.52812461509493e+26,353.284790039062,0.994800329208374,5.95549797248384e+27
"4174",NA,NA,42.5028610229492,1.20777678489685,1.46314298223859e+26,270.969757080078,1.09621059894562,7.29994294500993e+25
"4175",NA,NA,33.249828338623,1.14193558692932,1.60262158119152e+26,256.926361083984,0.916661739349365,1.15648283301772e+26
"4176",NA,NA,23.0020217895508,0.948750436306,2.65857593090051e+26,609.867004394531,1.15405762195587,2.11551157911987e+25
"4177",NA,NA,46.990291595459,1.19304037094116,1.76937461359463e+26,375.416625976562,0.812698662281036,3.75419188717261e+25
"4178",NA,NA,33.3131980895996,1.06092727184296,3.30094265702816e+26,254.578018188477,1.04001235961914,7.35004799126294e+25
"4179",NA,NA,38.7048377990723,0.965330183506012,2.87646057086433e+26,269.489105224609,1.06250619888306,6.76730750610823e+25
"4180",NA,NA,24.2559280395508,1.27561700344086,2.82038634269651e+26,302.122894287109,0.952715456485748,7.7248404518503e+26
"4181",NA,NA,29.968786239624,1.00364601612091,1.97711354431792e+26,297.096313476562,1.03257358074188,6.67250092611e+25
"4182",NA,NA,28.1060562133789,1.12230551242828,2.42001488890678e+26,139.207672119141,1.23350811004639,9.02689115403968e+25
"4183",NA,NA,31.0386810302734,1.08874642848969,4.36387577895511e+26,245.664688110352,1.14699828624725,3.98354256208405e+25
"4184",NA,NA,39.9034996032715,1.26756191253662,4.27252418188816e+26,223.557754516602,0.933103799819946,5.74630604707011e+25
"4185",NA,NA,31.9625854492188,0.950844526290894,2.83246932899967e+26,244.690933227539,0.887400090694427,1.20716290117699e+27
"4186",NA,NA,20.5162906646729,0.995047152042389,3.770907404315e+26,255.950271606445,1.14836025238037,6.88043031946584e+25
"4187",NA,NA,34.5564765930176,1.25123393535614,6.58377518616846e+27,113.856712341309,1.16018426418304,7.83713888021526e+25
"4188",NA,NA,30.6909770965576,1.04618561267853,1.11040226126839e+28,213.352127075195,1.01862704753876,7.51396391442752e+25
"4189",NA,NA,29.53125,1.21929860115051,3.30871795965522e+26,332.114471435547,1.0525426864624,5.37691553101729e+25
"4190",NA,NA,31.7531490325928,0.984628200531006,2.0926889629806e+27,252.696578979492,1.04590272903442,5.84954878430184e+25
"4191",NA,NA,40.442253112793,1.13517069816589,3.46311720755217e+26,199.669021606445,1.06103515625,4.23665218219383e+25
